spp,CommonName,Source,PrimerNote,Country,Site,lat_deg,lat_min,lat_sec,lon_deg,lon_min,lon_sec,CollectionYear,NumMarkers,MarkerName,CrossSpp,n,Repeat,He,Hese,Notes
Gadus macrocephalus,Pacific cod,Song et al. (2016) Int. J. Mol. Sci. 17:467,0,Japan,The Sea of Japan,35.976704,,,132.834929,,,2005,1,Gmo19,0,24,4,0.886,,geo coordinates pulled from place name
Gadus macrocephalus,Pacific cod,Song et al. (2016) Int. J. Mol. Sci. 17:467,0,Japan,The Sea of Japan,35.976704,,,132.834929,,,2005,1,Gmo37,0,24,4,0.848,,geo coordinates pulled from place name
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Near Island,52.56,,,174.29,,,2005,1,Gma100,0,181,4,0.9749,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Near Island,52.56,,,174.29,,,2005,1,Gma101,0,178,4,0.9106,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Near Island,52.56,,,174.29,,,2005,1,Gma102,0,181,4,0.8897,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Near Island,52.56,,,174.29,,,2005,1,Gma103,0,176,4,0.8945,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Near Island,52.56,,,174.29,,,2005,1,Gma104,0,183,4,0.9027,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Near Island,52.56,,,174.29,,,2005,1,Gma105,0,187,4,0.8414,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Near Island,52.56,,,174.29,,,2005,1,Gma107,0,165,4,0.9133,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Near Island,52.56,,,174.29,,,2005,1,Gma108,0,187,4,0.4349,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Near Island,52.56,,,174.29,,,2005,1,Gma109,0,174,4,0.914,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Near Island,52.56,,,174.29,,,2005,1,Tch20,1,177,4,0.9362,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Near Island,52.56,,,174.29,,,2005,1,Gmo37,1,188,4,0.9309,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Near Island,52.56,,,174.29,,,2005,1,GmoG13,1,186,4,0.8471,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Near Island,52.56,,,174.29,,,2005,1,GmoG16,1,190,4,0.4743,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Near Island,52.56,,,174.29,,,2005,1,Gmo19,1,189,4,0.9219,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Near Island,52.56,,,174.29,,,2005,1,GmoC82,1,190,2,0.6204,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Near Island,52.56,,,174.29,,,2005,1,GmoC83,1,190,2,0.4829,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Near Island,52.56,,,174.29,,,2005,1,Tch13,1,184,2,0.7268,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Near Island,52.56,,,174.29,,,2005,1,GmoG5,1,190,2,0.6869,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Kiska Island,51.8,,,177.79,,,2005,1,Gma100,0,83,4,0.9727,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Kiska Island,51.8,,,177.79,,,2005,1,Gma101,0,94,4,0.9782,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Kiska Island,51.8,,,177.79,,,2005,1,Gma102,0,94,4,0.883,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Kiska Island,51.8,,,177.79,,,2005,1,Gma103,0,94,4,0.8239,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Kiska Island,51.8,,,177.79,,,2005,1,Gma104,0,79,4,0.8964,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Kiska Island,51.8,,,177.79,,,2005,1,Gma105,0,91,4,0.8277,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Kiska Island,51.8,,,177.79,,,2005,1,Gma107,0,87,4,0.8753,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Kiska Island,51.8,,,177.79,,,2005,1,Gma108,0,93,4,0.4775,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Kiska Island,51.8,,,177.79,,,2005,1,Gma109,0,84,4,0.9285,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Kiska Island,51.8,,,177.79,,,2005,1,Tch20,1,91,4,0.931,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Kiska Island,51.8,,,177.79,,,2005,1,Gmo37,1,89,4,0.9354,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Kiska Island,51.8,,,177.79,,,2005,1,GmoG13,1,93,4,0.8526,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Kiska Island,51.8,,,177.79,,,2005,1,GmoG16,1,94,4,0.5332,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Kiska Island,51.8,,,177.79,,,2005,1,Gmo19,1,90,4,0.9119,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Kiska Island,51.8,,,177.79,,,2005,1,GmoC82,1,93,2,0.6087,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Kiska Island,51.8,,,177.79,,,2005,1,GmoC83,1,94,2,0.4009,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Kiska Island,51.8,,,177.79,,,2005,1,Tch13,1,92,2,0.6779,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Kiska Island,51.8,,,177.79,,,2005,1,GmoG5,1,93,2,0.7101,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Amchitka Island,51.2,,,-179.8,,,2005,1,Gma100,0,41,4,0.9664,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Amchitka Island,51.2,,,-179.8,,,2005,1,Gma101,0,38,4,0.8979,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Amchitka Island,51.2,,,-179.8,,,2005,1,Gma102,0,48,4,0.8904,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Amchitka Island,51.2,,,-179.8,,,2005,1,Gma103,0,48,4,0.9269,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Amchitka Island,51.2,,,-179.8,,,2005,1,Gma104,0,49,4,0.8955,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Amchitka Island,51.2,,,-179.8,,,2005,1,Gma105,0,49,4,0.8286,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Amchitka Island,51.2,,,-179.8,,,2005,1,Gma107,0,49,4,0.8884,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Amchitka Island,51.2,,,-179.8,,,2005,1,Gma108,0,46,4,0.5279,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Amchitka Island,51.2,,,-179.8,,,2005,1,Gma109,0,43,4,0.8997,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Amchitka Island,51.2,,,-179.8,,,2005,1,Tch20,1,48,4,0.9249,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Amchitka Island,51.2,,,-179.8,,,2005,1,Gmo37,1,49,4,0.9413,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Amchitka Island,51.2,,,-179.8,,,2005,1,GmoG13,1,49,4,0.8519,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Amchitka Island,51.2,,,-179.8,,,2005,1,GmoG16,1,49,4,0.5185,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Amchitka Island,51.2,,,-179.8,,,2005,1,Gmo19,1,49,4,0.893,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Amchitka Island,51.2,,,-179.8,,,2005,1,GmoC82,1,49,2,0.6187,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Amchitka Island,51.2,,,-179.8,,,2005,1,GmoC83,1,49,2,0.479,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Amchitka Island,51.2,,,-179.8,,,2005,1,Tch13,1,49,2,0.6976,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Amchitka Island,51.2,,,-179.8,,,2005,1,GmoG5,1,49,2,0.6847,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Tanaga Island,51.67,,,-178.27,,,2005,1,Gma100,0,78,4,0.9721,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Tanaga Island,51.67,,,-178.27,,,2005,1,Gma101,0,87,4,0.9113,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Tanaga Island,51.67,,,-178.27,,,2005,1,Gma102,0,89,4,0.8847,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Tanaga Island,51.67,,,-178.27,,,2005,1,Gma103,0,92,4,0.9231,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Tanaga Island,51.67,,,-178.27,,,2005,1,Gma104,0,91,4,0.8988,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Tanaga Island,51.67,,,-178.27,,,2005,1,Gma105,0,92,4,0.8233,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Tanaga Island,51.67,,,-178.27,,,2005,1,Gma107,0,94,4,0.9003,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Tanaga Island,51.67,,,-178.27,,,2005,1,Gma108,0,95,4,0.4619,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Tanaga Island,51.67,,,-178.27,,,2005,1,Gma109,0,86,4,0.9076,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Tanaga Island,51.67,,,-178.27,,,2005,1,Tch20,1,91,4,0.9399,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Tanaga Island,51.67,,,-178.27,,,2005,1,Gmo37,1,94,4,0.9217,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Tanaga Island,51.67,,,-178.27,,,2005,1,GmoG13,1,94,4,0.8585,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Tanaga Island,51.67,,,-178.27,,,2005,1,GmoG16,1,90,4,0.8635,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Tanaga Island,51.67,,,-178.27,,,2005,1,Gmo19,1,93,4,0.8898,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Tanaga Island,51.67,,,-178.27,,,2005,1,GmoC82,1,94,2,0.6107,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Tanaga Island,51.67,,,-178.27,,,2005,1,GmoC83,1,94,2,0.4595,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Tanaga Island,51.67,,,-178.27,,,2005,1,Tch13,1,94,2,0.7052,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Tanaga Island,51.67,,,-178.27,,,2005,1,GmoG5,1,93,2,0.6909,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Great Sitkin Island,52.1,,,-175.86,,,2005,1,Gma100,0,110,4,0.9721,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Great Sitkin Island,52.1,,,-175.86,,,2005,1,Gma101,0,105,4,0.9143,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Great Sitkin Island,52.1,,,-175.86,,,2005,1,Gma102,0,115,4,0.8783,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Great Sitkin Island,52.1,,,-175.86,,,2005,1,Gma103,0,117,4,0.9065,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Great Sitkin Island,52.1,,,-175.86,,,2005,1,Gma104,0,110,4,0.8102,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Great Sitkin Island,52.1,,,-175.86,,,2005,1,Gma105,0,110,4,0.8437,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Great Sitkin Island,52.1,,,-175.86,,,2005,1,Gma107,0,106,4,0.9073,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Great Sitkin Island,52.1,,,-175.86,,,2005,1,Gma108,0,116,4,0.4242,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Great Sitkin Island,52.1,,,-175.86,,,2005,1,Gma109,0,111,4,0.9224,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Great Sitkin Island,52.1,,,-175.86,,,2005,1,Tch20,1,112,4,0.9305,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Great Sitkin Island,52.1,,,-175.86,,,2005,1,Gmo37,1,115,4,0.9305,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Great Sitkin Island,52.1,,,-175.86,,,2005,1,GmoG13,1,112,4,0.8374,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Great Sitkin Island,52.1,,,-175.86,,,2005,1,GmoG16,1,111,4,0.5064,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Great Sitkin Island,52.1,,,-175.86,,,2005,1,Gmo19,1,113,4,0.9195,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Great Sitkin Island,52.1,,,-175.86,,,2005,1,GmoC82,1,115,2,0.5894,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Great Sitkin Island,52.1,,,-175.86,,,2005,1,GmoC83,1,111,2,0.4972,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Great Sitkin Island,52.1,,,-175.86,,,2005,1,Tch13,1,116,2,0.7323,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Great Sitkin Island,52.1,,,-175.86,,,2005,1,GmoG5,1,116,2,0.6646,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,South Atka Island,51.97,,,-174.38,,,2007,1,Gma100,0,91,4,0.9734,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,South Atka Island,51.97,,,-174.38,,,2007,1,Gma101,0,85,4,0.9066,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,South Atka Island,51.97,,,-174.38,,,2007,1,Gma102,0,90,4,0.8797,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,South Atka Island,51.97,,,-174.38,,,2007,1,Gma103,0,91,4,0.9121,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,South Atka Island,51.97,,,-174.38,,,2007,1,Gma104,0,88,4,0.9117,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,South Atka Island,51.97,,,-174.38,,,2007,1,Gma105,0,94,4,0.8292,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,South Atka Island,51.97,,,-174.38,,,2007,1,Gma108,0,94,4,0.4726,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,South Atka Island,51.97,,,-174.38,,,2007,1,Gma109,0,91,4,0.9374,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,South Atka Island,51.97,,,-174.38,,,2007,1,Tch20,1,83,4,0.9358,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,South Atka Island,51.97,,,-174.38,,,2007,1,Gmo37,1,89,4,0.9322,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,South Atka Island,51.97,,,-174.38,,,2007,1,GmoG13,1,94,4,0.8289,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,South Atka Island,51.97,,,-174.38,,,2007,1,GmoG16,1,94,4,0.5171,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,South Atka Island,51.97,,,-174.38,,,2007,1,Gmo19,1,90,4,0.917,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,South Atka Island,51.97,,,-174.38,,,2007,1,GmoC82,1,93,2,0.6089,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,South Atka Island,51.97,,,-174.38,,,2007,1,GmoC83,1,94,2,0.4663,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,South Atka Island,51.97,,,-174.38,,,2007,1,Tch13,1,91,2,0.6995,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,South Atka Island,51.97,,,-174.38,,,2007,1,GmoG5,1,91,2,0.7069,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,North Amlia Island,52.42,,,-173.8,,,2006,1,Gma100,0,74,4,0.973,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,North Amlia Island,52.42,,,-173.8,,,2006,1,Gma101,0,74,4,0.9145,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,North Amlia Island,52.42,,,-173.8,,,2006,1,Gma102,0,75,4,0.8875,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,North Amlia Island,52.42,,,-173.8,,,2006,1,Gma103,0,77,4,0.9132,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,North Amlia Island,52.42,,,-173.8,,,2006,1,Gma104,0,81,4,0.9096,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,North Amlia Island,52.42,,,-173.8,,,2006,1,Gma105,0,78,4,0.8328,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,North Amlia Island,52.42,,,-173.8,,,2006,1,Gma107,0,75,4,0.901,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,North Amlia Island,52.42,,,-173.8,,,2006,1,Gma108,0,82,4,0.5066,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,North Amlia Island,52.42,,,-173.8,,,2006,1,Gma109,0,74,4,0.9088,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,North Amlia Island,52.42,,,-173.8,,,2006,1,Tch20,1,79,4,0.9194,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,North Amlia Island,52.42,,,-173.8,,,2006,1,Gmo37,1,78,4,0.9384,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,North Amlia Island,52.42,,,-173.8,,,2006,1,GmoG13,1,79,4,0.8519,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,North Amlia Island,52.42,,,-173.8,,,2006,1,GmoG16,1,79,4,0.4976,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,North Amlia Island,52.42,,,-173.8,,,2006,1,Gmo19,1,80,4,0.9073,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,North Amlia Island,52.42,,,-173.8,,,2006,1,GmoC82,1,80,2,0.5912,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,North Amlia Island,52.42,,,-173.8,,,2006,1,GmoC83,1,81,2,0.48,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,North Amlia Island,52.42,,,-173.8,,,2006,1,Tch13,1,80,2,0.6737,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,North Amlia Island,52.42,,,-173.8,,,2006,1,GmoG5,1,77,2,0.6767,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Unimak Pass,54.5,,,-165.3,,,2005,1,Gma100,0,90,4,0.9733,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Unimak Pass,54.5,,,-165.3,,,2005,1,Gma101,0,90,4,0.9022,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Unimak Pass,54.5,,,-165.3,,,2005,1,Gma102,0,93,4,0.8889,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Unimak Pass,54.5,,,-165.3,,,2005,1,Gma103,0,95,4,0.9058,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Unimak Pass,54.5,,,-165.3,,,2005,1,Gma104,0,94,4,0.9151,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Unimak Pass,54.5,,,-165.3,,,2005,1,Gma105,0,94,4,0.8476,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Unimak Pass,54.5,,,-165.3,,,2005,1,Gma107,0,93,4,0.9014,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Unimak Pass,54.5,,,-165.3,,,2005,1,Gma108,0,95,4,0.4892,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Unimak Pass,54.5,,,-165.3,,,2005,1,Gma109,0,90,4,0.9132,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Unimak Pass,54.5,,,-165.3,,,2005,1,Tch20,1,93,4,0.9392,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Unimak Pass,54.5,,,-165.3,,,2005,1,Gmo37,1,94,4,0.9388,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Unimak Pass,54.5,,,-165.3,,,2005,1,GmoG13,1,88,4,0.8539,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Unimak Pass,54.5,,,-165.3,,,2005,1,GmoG16,1,90,4,0.5826,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Unimak Pass,54.5,,,-165.3,,,2005,1,Gmo19,1,90,4,0.9262,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Unimak Pass,54.5,,,-165.3,,,2005,1,GmoC82,1,92,2,0.6434,,
Gadus macrocephalus,Pacific cod,Spies (2012) Transactions of the American Fisheries Society 141:1557-1573,0,USA,Unimak Pass,54.5,,,-165.3,,,2005,1,GmoC83,1,92,2,0.5077,,
