spp,CommonName,Source,PrimerNote,Country,Site,lat_deg,lat_min,lat_sec,lon_deg,lon_min,lon_sec,CollectionYear,NumMarkers,MarkerName,CrossSpp,n,Repeat,He,Hese,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,East coast of Sulawesi R,-0.95,,,122.8,,,2000,1,Pka25,0,20,4,0.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores west,39,39,,-31,7,,1999,1,PbMS1,0,72,2,0.94516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores west,39,39,,-31,7,,1999,1,PbMS2,0,72,3,0.8785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores west,39,39,,-31,7,,1999,1,PbMS6,0,72,2,0.94551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores west,39,39,,-31,7,,1999,1,PbMS15,0,72,2,0.93897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores west,39,39,,-31,7,,1999,1,PbMS16,0,72,2,0.94573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores west,39,39,,-31,7,,1999,1,PbMS19,0,72,3,0.50005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores west,39,39,,-31,7,,1999,1,PbMS20,0,72,4,0.85286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores east,37,42,,-25,33,,1999,1,PbMS1,0,72,2,0.93717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores east,37,42,,-25,33,,1999,1,PbMS2,0,72,3,0.89938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores east,37,42,,-25,33,,1999,1,PbMS6,0,72,2,0.94296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores east,37,42,,-25,33,,1999,1,PbMS15,0,72,2,0.92388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores east,37,42,,-25,33,,1999,1,PbMS16,0,72,2,0.9518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores east,37,42,,-25,33,,1999,1,PbMS19,0,72,3,0.49262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores east,37,42,,-25,33,,1999,1,PbMS20,0,72,4,0.85004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores central,38,36,,-28,48,,1999,1,PbMS1,0,72,2,0.93417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores central,38,36,,-28,48,,1999,1,PbMS2,0,72,3,0.89072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores central,38,36,,-28,48,,1999,1,PbMS6,0,72,2,0.93827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores central,38,36,,-28,48,,1999,1,PbMS15,0,72,2,0.931134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores central,38,36,,-28,48,,1999,1,PbMS16,0,72,2,0.95124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores central,38,36,,-28,48,,1999,1,PbMS19,0,72,3,0.51418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Azores central,38,36,,-28,48,,1999,1,PbMS20,0,72,4,0.88277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Princess Alice Bank,38,,,-29,5,,1999,1,PbMS1,0,72,2,0.93113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Princess Alice Bank,38,,,-29,5,,1999,1,PbMS2,0,72,3,0.87318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Princess Alice Bank,38,,,-29,5,,1999,1,PbMS6,0,72,2,0.95066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Princess Alice Bank,38,,,-29,5,,1999,1,PbMS15,0,72,2,0.93029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Princess Alice Bank,38,,,-29,5,,1999,1,PbMS16,0,72,2,0.94526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Princess Alice Bank,38,,,-29,5,,1999,1,PbMS19,0,72,3,0.48607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Princess Alice Bank,38,,,-29,5,,1999,1,PbMS20,0,72,4,0.89231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Portuguese slope,39,6,,-9,46,,2000,1,PbMS1,0,62,2,0.96243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Portuguese slope,39,6,,-9,46,,2000,1,PbMS2,0,62,3,0.88434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Portuguese slope,39,6,,-9,46,,2000,1,PbMS6,0,62,2,0.96938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Portuguese slope,39,6,,-9,46,,2000,1,PbMS15,0,62,2,0.95596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Portuguese slope,39,6,,-9,46,,2000,1,PbMS16,0,62,2,0.96471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Portuguese slope,39,6,,-9,46,,2000,1,PbMS19,0,62,3,0.6289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagellus bogaraveo,Blackspot seabream ,Stockley et al. 2005 Mar Bio 146:793-804,0,Portugal,Portuguese slope,39,6,,-9,46,,2000,1,PbMS20,0,62,4,0.93741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ophiodon elongatus,Lingcod,Withler et al. 2003. Env Biology of Fishes 69:345-357.,0,Canada,"Snake Island Reef, Strait of Georgia",49.212675,,,-123.88854,,,2001,1,Oel 32,0,80,,0.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ophiodon elongatus,Lingcod,Withler et al. 2003. Env Biology of Fishes 69:345-357.,0,Canada,"Snake Island Reef, Strait of Georgia",49.212675,,,-123.88854,,,2001,1,Oel 35,0,80,,0.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ophiodon elongatus,Lingcod,Withler et al. 2003. Env Biology of Fishes 69:345-357.,0,Canada,"Snake Island Reef, Strait of Georgia",49.212675,,,-123.88854,,,2001,1,Oel 41,0,80,,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ophiodon elongatus,Lingcod,Withler et al. 2003. Env Biology of Fishes 69:345-357.,0,Canada,"Snake Island Reef, Strait of Georgia",49.212675,,,-123.88854,,,2001,1,Oel 42,0,80,,0.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ophiodon elongatus,Lingcod,Withler et al. 2003. Env Biology of Fishes 69:345-357.,0,Canada,"Snake Island Reef, Strait of Georgia",49.212675,,,-123.88854,,,2001,1,Oel 45,0,80,,0.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,high seas,-43,35,,-58,59,,2001,1,De2,0,31,2,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,high seas,-43,35,,-58,59,,2001,1,De4,0,31,3,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,high seas,-43,35,,-58,59,,2001,1,De9,0,31,2,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,high seas,-43,35,,-58,59,,2001,1,De13,0,31,3,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,high seas,-43,35,,-58,59,,2001,1,De30,0,31,2,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,North outer zone of Falkland Islands Interim Conservation zone ,-49,15,,-56,,,2001,1,De2,0,49,2,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,North outer zone of Falkland Islands Interim Conservation zone ,-49,15,,-56,,,2001,1,De4,0,49,3,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,North outer zone of Falkland Islands Interim Conservation zone ,-49,15,,-56,,,2001,1,De9,0,49,2,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,North outer zone of Falkland Islands Interim Conservation zone ,-49,15,,-56,,,2001,1,De13,0,49,3,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,North outer zone of Falkland Islands Interim Conservation zone ,-49,15,,-56,,,2001,1,De30,0,49,2,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,North inner zone of Falkland Islands Interim Conservation zone,-49,28,,-60,,,2001,1,De2,0,46,2,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,North inner zone of Falkland Islands Interim Conservation zone,-49,28,,-60,,,2001,1,De4,0,46,3,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,North inner zone of Falkland Islands Interim Conservation zone,-49,28,,-60,,,2001,1,De9,0,46,2,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,North inner zone of Falkland Islands Interim Conservation zone,-49,28,,-60,,,2001,1,De13,0,46,3,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,North inner zone of Falkland Islands Interim Conservation zone,-49,28,,-60,,,2001,1,De30,0,46,2,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,East outer zone of Falkland Islands Interim Conservation zone,-52,16,,-54,17,,2001,1,De2,0,42,2,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,East outer zone of Falkland Islands Interim Conservation zone,-52,16,,-54,17,,2001,1,De4,0,42,3,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,East outer zone of Falkland Islands Interim Conservation zone,-52,16,,-54,17,,2001,1,De9,0,42,2,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,East outer zone of Falkland Islands Interim Conservation zone,-52,16,,-54,17,,2001,1,De13,0,42,3,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,East outer zone of Falkland Islands Interim Conservation zone,-52,16,,-54,17,,2001,1,De30,0,42,2,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,South inner zone of Falkland Islands Interim Conservation zone,-52,58,,-59,57,,2001,1,De2,0,50,2,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,South inner zone of Falkland Islands Interim Conservation zone,-52,58,,-59,57,,2001,1,De4,0,50,3,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,South inner zone of Falkland Islands Interim Conservation zone,-52,58,,-59,57,,2001,1,De9,0,50,2,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,South inner zone of Falkland Islands Interim Conservation zone,-52,58,,-59,57,,2001,1,De13,0,50,3,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,South inner zone of Falkland Islands Interim Conservation zone,-52,58,,-59,57,,2001,1,De30,0,50,2,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,South outer zone of Falkland Islands Interim Conservation zone,-55,4,,-57,3,,2001,1,De2,0,49,2,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,South outer zone of Falkland Islands Interim Conservation zone,-55,4,,-57,3,,2001,1,De4,0,49,3,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,South outer zone of Falkland Islands Interim Conservation zone,-55,4,,-57,3,,2001,1,De9,0,49,2,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,South outer zone of Falkland Islands Interim Conservation zone,-55,4,,-57,3,,2001,1,De13,0,49,3,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,South outer zone of Falkland Islands Interim Conservation zone,-55,4,,-57,3,,2001,1,De30,0,49,2,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,Southern North Scotia Ridge,-54,6,,-53,47,,2001,1,De2,0,50,2,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,Southern North Scotia Ridge,-54,6,,-53,47,,2001,1,De4,0,50,3,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,Southern North Scotia Ridge,-54,6,,-53,47,,2001,1,De9,0,50,2,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,Southern North Scotia Ridge,-54,6,,-53,47,,2001,1,De13,0,50,3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,Southern North Scotia Ridge,-54,6,,-53,47,,2001,1,De30,0,50,2,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissostichus eleginoides,Patagonian Toothfish,"Shaw, Arkhipkin & Al-Khairulla. 2004. Mol. Ecol.13:3293-3303",0,Argentina,Northern North Scotia Ridge,-53,14,,-50,24,,2001,1,De2,0,40,2,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
