,spp,fbsci,Country,Site,stockid,CommonName,Source,PrimerNote,CollectionYear,NumMarkers,MarkerName,CrossSpp,n,Repeat,He,Hese,file,lat,lon
6592,Sebastes mystinus,Sebastes mystinus,USA,"Big Creek, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,"2002, 2003",1,Sra.6-52,1,56,NA,0.731,NA,ppdat,36.068472,-121.600257
6593,Sebastes mystinus,Sebastes mystinus,USA,"Big Creek, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,"2002, 2003",1,Sra.7-2,1,56,NA,0.895,NA,ppdat,36.068472,-121.600257
6594,Sebastes mystinus,Sebastes mystinus,USA,"Big Creek, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,"2002, 2003",1,Sra.7-25,1,55,NA,0.732,NA,ppdat,36.068472,-121.600257
6595,Sebastes mystinus,Sebastes mystinus,USA,"Big Creek, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,"2002, 2003",1,Sra.7-7,1,56,NA,0.759,NA,ppdat,36.068472,-121.600257
6596,Sebastes mystinus,Sebastes mystinus,USA,"Carmel, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2002,1,Sra.15-8,1,84,NA,0.713,NA,ppdat,36.5546,-121.933912
6597,Sebastes mystinus,Sebastes mystinus,USA,"Carmel, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2002,1,Sra.16-5,1,83,NA,0.944,NA,ppdat,36.5546,-121.933912
6598,Sebastes mystinus,Sebastes mystinus,USA,"Carmel, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2002,1,Sra.6-52,1,86,NA,0.7,NA,ppdat,36.5546,-121.933912
6599,Sebastes mystinus,Sebastes mystinus,USA,"Carmel, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2002,1,Sra.7-2,1,85,NA,0.897,NA,ppdat,36.5546,-121.933912
6600,Sebastes mystinus,Sebastes mystinus,USA,"Carmel, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2002,1,Sra.7-25,1,86,NA,0.757,NA,ppdat,36.5546,-121.933912
6601,Sebastes mystinus,Sebastes mystinus,USA,"Carmel, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2002,1,Sra.7-7,1,86,NA,0.795,NA,ppdat,36.5546,-121.933912
6602,Sebastes mystinus,Sebastes mystinus,USA,"Ft. Ross, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2002,1,Sra.15-8,1,60,NA,0.706,NA,ppdat,38.509515,-123.245711
6603,Sebastes mystinus,Sebastes mystinus,USA,"Ft. Ross, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2002,1,Sra.16-5,1,59,NA,0.937,NA,ppdat,38.509515,-123.245711
6604,Sebastes mystinus,Sebastes mystinus,USA,"Ft. Ross, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2002,1,Sra.6-52,1,60,NA,0.726,NA,ppdat,38.509515,-123.245711
6605,Sebastes mystinus,Sebastes mystinus,USA,"Ft. Ross, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2002,1,Sra.7-2,1,60,NA,0.908,NA,ppdat,38.509515,-123.245711
6606,Sebastes mystinus,Sebastes mystinus,USA,"Ft. Ross, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2002,1,Sra.7-25,1,60,NA,0.809,NA,ppdat,38.509515,-123.245711
6607,Sebastes mystinus,Sebastes mystinus,USA,"Ft. Ross, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2002,1,Sra.7-7,1,60,NA,0.755,NA,ppdat,38.509515,-123.245711
6608,Sebastes mystinus,Sebastes mystinus,USA,"Gaviota, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2004,1,Sra.15-8,1,59,NA,0.745,NA,ppdat,34.467822,-120.215058
6609,Sebastes mystinus,Sebastes mystinus,USA,"Gaviota, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2004,1,Sra.16-5,1,59,NA,0.942,NA,ppdat,34.467822,-120.215058
6610,Sebastes mystinus,Sebastes mystinus,USA,"Gaviota, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2004,1,Sra.6-52,1,59,NA,0.651,NA,ppdat,34.467822,-120.215058
6611,Sebastes mystinus,Sebastes mystinus,USA,"Gaviota, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2004,1,Sra.7-2,1,59,NA,0.893,NA,ppdat,34.467822,-120.215058
6612,Sebastes mystinus,Sebastes mystinus,USA,"Gaviota, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2004,1,Sra.7-25,1,59,NA,0.758,NA,ppdat,34.467822,-120.215058
6613,Sebastes mystinus,Sebastes mystinus,USA,"Gaviota, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2004,1,Sra.7-7,1,59,NA,0.765,NA,ppdat,34.467822,-120.215058
6614,Sebastes mystinus,Sebastes mystinus,USA,"Monterey, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,"2003, 2004",1,Sra.15-8,1,46,NA,0.641,NA,ppdat,36.614757,-121.882285
6615,Sebastes mystinus,Sebastes mystinus,USA,"Monterey, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,"2003, 2004",1,Sra.16-5,1,47,NA,0.94,NA,ppdat,36.614757,-121.882285
6616,Sebastes mystinus,Sebastes mystinus,USA,"Monterey, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,"2003, 2004",1,Sra.6-52,1,46,NA,0.724,NA,ppdat,36.614757,-121.882285
6617,Sebastes mystinus,Sebastes mystinus,USA,"Monterey, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,"2003, 2004",1,Sra.7-2,1,46,NA,0.866,NA,ppdat,36.614757,-121.882285
6618,Sebastes mystinus,Sebastes mystinus,USA,"Monterey, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,"2003, 2004",1,Sra.7-25,1,47,NA,0.758,NA,ppdat,36.614757,-121.882285
6619,Sebastes mystinus,Sebastes mystinus,USA,"Monterey, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,"2003, 2004",1,Sra.7-7,1,47,NA,0.779,NA,ppdat,36.614757,-121.882285
6620,Sebastes mystinus,Sebastes mystinus,USA,"Neah Bay, WA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,"2003, 2004",1,Sra.15-8,1,53,NA,0.709,NA,ppdat,48.372446,-124.615245
6621,Sebastes mystinus,Sebastes mystinus,USA,"Neah Bay, WA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,"2003, 2004",1,Sra.16-5,1,50,NA,0.945,NA,ppdat,48.372446,-124.615245
6622,Sebastes mystinus,Sebastes mystinus,USA,"Neah Bay, WA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,"2003, 2004",1,Sra.6-52,1,53,NA,0.779,NA,ppdat,48.372446,-124.615245
6623,Sebastes mystinus,Sebastes mystinus,USA,"Neah Bay, WA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,"2003, 2004",1,Sra.7-2,1,53,NA,0.592,NA,ppdat,48.372446,-124.615245
6624,Sebastes mystinus,Sebastes mystinus,USA,"Avila, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,"2002, 2006",1,Sra.15-8,1,44,NA,0.746,NA,ppdat,35.168237,-120.73078
6625,Sebastes mystinus,Sebastes mystinus,USA,"Avila, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,"2002, 2006",1,Sra.16-5,1,42,NA,0.93,NA,ppdat,35.168237,-120.73078
6626,Sebastes mystinus,Sebastes mystinus,USA,"Newport/Depoe, OR",NA,Blue rockfish,Burford 2009 J Evol Biol,NA,1999,1,Sra.15-8,1,39,NA,0.742,NA,ppdat,44.637241,-124.075964
6627,Sebastes mystinus,Sebastes mystinus,USA,"Newport/Depoe, OR",NA,Blue rockfish,Burford 2009 J Evol Biol,NA,1999,1,Sra.16-5,1,38,NA,0.958,NA,ppdat,44.637241,-124.075964
6628,Sebastes mystinus,Sebastes mystinus,USA,"Newport/Depoe, OR",NA,Blue rockfish,Burford 2009 J Evol Biol,NA,1999,1,Sra.6-52,1,39,NA,0.778,NA,ppdat,44.637241,-124.075964
6629,Sebastes mystinus,Sebastes mystinus,USA,"Newport/Depoe, OR",NA,Blue rockfish,Burford 2009 J Evol Biol,NA,1999,1,Sra.7-2,1,38,NA,0.563,NA,ppdat,44.637241,-124.075964
6630,Sebastes mystinus,Sebastes mystinus,USA,"Pacific City, OR",NA,Blue rockfish,Burford 2009 J Evol Biol,NA,1999,1,Sra.7-7,1,59,NA,0.741,NA,ppdat,45.209566,-123.987424
6631,Sebastes mystinus,Sebastes mystinus,USA,"Newport/Depoe, OR",NA,Blue rockfish,Burford 2009 J Evol Biol,NA,1999,1,Sra.7-7,1,39,NA,0.718,NA,ppdat,44.637241,-124.075964
6632,Sebastes mystinus,Sebastes mystinus,USA,"Ocean Cove, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2002,1,Sra.15-8,1,41,NA,0.705,NA,ppdat,38.551466,-123.313036
6633,Sebastes mystinus,Sebastes mystinus,USA,"Ocean Cove, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2002,1,Sra.16-5,1,41,NA,0.939,NA,ppdat,38.551466,-123.313036
6634,Sebastes mystinus,Sebastes mystinus,USA,"Ocean Cove, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2002,1,Sra.6-52,1,41,NA,0.697,NA,ppdat,38.551466,-123.313036
6635,Sebastes mystinus,Sebastes mystinus,USA,"Ocean Cove, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2002,1,Sra.7-2,1,41,NA,0.867,NA,ppdat,38.551466,-123.313036
6636,Sebastes mystinus,Sebastes mystinus,USA,"Ocean Cove, CA",BLUEROCKCAL,Blue rockfish,Burford 2009 J Evol Biol,NA,2002,1,Sra.7-25,1,41,NA,0.761,NA,ppdat,38.551466,-123.313036
